 skin_rash  chills  joint_pain  vomiting  fatigue  high_fever  headache  nausea  loss_of_appetite  pain_behind_the_eyes  back_pain  malaise  muscle_pain  red_spots_over_body,Physician
 chills  vomiting  fatigue  high_fever  headache  nausea  constipation  abdominal_pain  diarrhoea  toxic_look_(typhos)  belly_pain,Physician
 joint_pain  vomiting  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  diarrhoea  mild_fever  yellowing_of_eyes  muscle_pain,Hepatologist
itching  fatigue  lethargy  yellowish_skin  dark_urine  loss_of_appetite  abdominal_pain  yellow_urine  yellowing_of_eyes  malaise  receiving_blood_transfusion  receiving_unsterile_injections,Hepatologist
 fatigue  yellowish_skin  nausea  loss_of_appetite  yellowing_of_eyes  family_history,Hepatologist
 joint_pain  vomiting  fatigue  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
 joint_pain  vomiting  fatigue  high_fever  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes  acute_liver_failure  coma  stomach_bleeding,Hepatologist
 vomiting  yellowish_skin  abdominal_pain  swelling_of_stomach  distention_of_abdomen  history_of_alcohol_consumption  fluid_overload,Gastroenterologist
 chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum,Pulmonologist
 continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain,Physician
 chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum,Internist
 constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus,Physician
 vomiting  breathlessness  sweating  chest_pain,Cardiologist
 fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf,Dermatologist
 fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation,Endocrinologist
 fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation,Ophthalmologist
 vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations,Endocrinologist
 joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking,Rheumatologist
 muscle_weakness  stiff_neck  swelling_joints  movement_stiffness  painful_walking,Orthopaedist
 vomiting  headache  nausea  spinning_movements  loss_of_balance  unsteadiness,Otolaryngologist
 skin_rash  pus_filled_pimples  blackheads  scurring,Dermatologist
 burning_micturition  bladder_discomfort  foul_smell_of urine  continuous_feel_of_urine,Pediatric Nephrologist
 skin_rash  joint_pain  skin_peeling  silver_like_dusting  small_dents_in_nails  inflammatory_nails,Dermatologist
 skin_rash  high_fever  blister  red_sore_around_nose  yellow_crust_ooze,Internist
itching  skin_rash  nodal_skin_eruptions  dischromic _patches,Dermatologist
 continuous_sneezing  shivering  chills  watering_from_eyes,Pulmonologist
 stomach_pain  acidity  ulcers_on_tongue  vomiting  cough  chest_pain,Internist
itching  vomiting  yellowish_skin  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
itching  skin_rash  stomach_pain  burning_micturition  spotting_ urination,Physician
 vomiting  indigestion  loss_of_appetite  abdominal_pain  passage_of_gases  internal_itching,Gastroenterologist
 muscle_wasting  patches_in_throat  high_fever  extra_marital_contacts,Internist
 fatigue  weight_loss  restlessness  lethargy  irregular_sugar_level  blurred_and_distorted_vision  obesity  excessive_hunger  increased_appetite  polyuria,Endocrinologist
 vomiting  sunken_eyes  dehydration  diarrhoea,Gastroenterologist
 fatigue  cough  high_fever  breathlessness  family_history  mucoid_sputum,Pediatrician
 headache  chest_pain  dizziness  loss_of_balance  lack_of_concentration,Cardiologist
 acidity  indigestion  headache  blurred_and_distorted_vision  excessive_hunger  stiff_neck  depression  irritability  visual_disturbances,Neurologist
 back_pain  weakness_in_limbs  neck_pain  dizziness  loss_of_balance,Orthopedic specialist
 vomiting  headache  weakness_of_one_body_side  altered_sensorium,Neurosurgeon
itching  vomiting  fatigue  weight_loss  high_fever  yellowish_skin  dark_urine  abdominal_pain,Gastroenterologist
 chills  vomiting  high_fever  sweating  headache  nausea  diarrhoea  muscle_pain,Physician
itching  skin_rash  fatigue  lethargy  high_fever  headache  loss_of_appetite  mild_fever  swelled_lymph_nodes  malaise  red_spots_over_body,Infectionspecialist
 skin_rash  chills  joint_pain  vomiting  fatigue  high_fever  headache  nausea  loss_of_appetite  pain_behind_the_eyes  back_pain  malaise  muscle_pain  red_spots_over_body,Physician
 chills  vomiting  fatigue  high_fever  headache  nausea  constipation  abdominal_pain  diarrhoea  toxic_look_(typhos)  belly_pain,Physician
 joint_pain  vomiting  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  diarrhoea  mild_fever  yellowing_of_eyes  muscle_pain,Hepatologist
itching  fatigue  lethargy  yellowish_skin  dark_urine  loss_of_appetite  abdominal_pain  yellow_urine  yellowing_of_eyes  malaise  receiving_blood_transfusion  receiving_unsterile_injections,Hepatologist
 fatigue  yellowish_skin  nausea  loss_of_appetite  yellowing_of_eyes  family_history,Hepatologist
 joint_pain  vomiting  fatigue  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
 joint_pain  vomiting  fatigue  high_fever  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes  acute_liver_failure  coma  stomach_bleeding,Hepatologist
 vomiting  yellowish_skin  abdominal_pain  swelling_of_stomach  distention_of_abdomen  history_of_alcohol_consumption  fluid_overload,Gastroenterologist
 chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum,Pulmonologist
 continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain,Physician
 chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum,Internist
 constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus,Physician
 vomiting  breathlessness  sweating  chest_pain,Cardiologist
 fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf,Dermatologist
 fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation,Endocrinologist
 fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation,Ophthalmologist
 vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations,Endocrinologist
 joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking,Rheumatologist
 muscle_weakness  stiff_neck  swelling_joints  movement_stiffness  painful_walking,Orthopaedist
 vomiting  headache  nausea  spinning_movements  loss_of_balance  unsteadiness,Otolaryngologist
 skin_rash  pus_filled_pimples  blackheads  scurring,Dermatologist
 burning_micturition  bladder_discomfort  foul_smell_of urine  continuous_feel_of_urine,Pediatric Nephrologist
 skin_rash  joint_pain  skin_peeling  silver_like_dusting  small_dents_in_nails  inflammatory_nails,Dermatologist
 skin_rash  high_fever  blister  red_sore_around_nose  yellow_crust_ooze,Internist
itching  skin_rash  nodal_skin_eruptions  dischromic _patches,Dermatologist
 continuous_sneezing  shivering  chills  watering_from_eyes,Pulmonologist
 stomach_pain  acidity  ulcers_on_tongue  vomiting  cough  chest_pain,Internist
itching  vomiting  yellowish_skin  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
itching  skin_rash  stomach_pain  burning_micturition  spotting_ urination,Physician
 vomiting  indigestion  loss_of_appetite  abdominal_pain  passage_of_gases  internal_itching,Gastroenterologist
 muscle_wasting  patches_in_throat  high_fever  extra_marital_contacts,Internist
 fatigue  weight_loss  restlessness  lethargy  irregular_sugar_level  blurred_and_distorted_vision  obesity  excessive_hunger  increased_appetite  polyuria,Endocrinologist
 vomiting  sunken_eyes  dehydration  diarrhoea,Gastroenterologist
 fatigue  cough  high_fever  breathlessness  family_history  mucoid_sputum,Pediatrician
 headache  chest_pain  dizziness  loss_of_balance  lack_of_concentration,Cardiologist
 acidity  indigestion  headache  blurred_and_distorted_vision  excessive_hunger  stiff_neck  depression  irritability  visual_disturbances,Neurologist
 back_pain  weakness_in_limbs  neck_pain  dizziness  loss_of_balance,Orthopedic specialist
 vomiting  headache  weakness_of_one_body_side  altered_sensorium,Neurosurgeon
itching  vomiting  fatigue  weight_loss  high_fever  yellowish_skin  dark_urine  abdominal_pain,Gastroenterologist
 chills  vomiting  high_fever  sweating  headache  nausea  diarrhoea  muscle_pain,Physician
itching  skin_rash  fatigue  lethargy  high_fever  headache  loss_of_appetite  mild_fever  swelled_lymph_nodes  malaise  red_spots_over_body,Infectionspecialist
 skin_rash  chills  joint_pain  vomiting  fatigue  high_fever  headache  nausea  loss_of_appetite  pain_behind_the_eyes  back_pain  malaise  muscle_pain  red_spots_over_body,Physician
 chills  vomiting  fatigue  high_fever  headache  nausea  constipation  abdominal_pain  diarrhoea  toxic_look_(typhos)  belly_pain,Physician
 joint_pain  vomiting  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  diarrhoea  mild_fever  yellowing_of_eyes  muscle_pain,Hepatologist
itching  fatigue  lethargy  yellowish_skin  dark_urine  loss_of_appetite  abdominal_pain  yellow_urine  yellowing_of_eyes  malaise  receiving_blood_transfusion  receiving_unsterile_injections,Hepatologist
 fatigue  yellowish_skin  nausea  loss_of_appetite  yellowing_of_eyes  family_history,Hepatologist
 joint_pain  vomiting  fatigue  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
 joint_pain  vomiting  fatigue  high_fever  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes  acute_liver_failure  coma  stomach_bleeding,Hepatologist
 vomiting  yellowish_skin  abdominal_pain  swelling_of_stomach  distention_of_abdomen  history_of_alcohol_consumption  fluid_overload,Gastroenterologist
 chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum,Pulmonologist
 continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain,Physician
 chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum,Internist
 constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus,Physician
 vomiting  breathlessness  sweating  chest_pain,Cardiologist
 fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf,Dermatologist
 fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation,Endocrinologist
 fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation,Ophthalmologist
 vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations,Endocrinologist
 joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking,Rheumatologist
 muscle_weakness  stiff_neck  swelling_joints  movement_stiffness  painful_walking,Orthopaedist
 vomiting  headache  nausea  spinning_movements  loss_of_balance  unsteadiness,Otolaryngologist
 skin_rash  pus_filled_pimples  blackheads  scurring,Dermatologist
 burning_micturition  bladder_discomfort  foul_smell_of urine  continuous_feel_of_urine,Pediatric Nephrologist
 skin_rash  joint_pain  skin_peeling  silver_like_dusting  small_dents_in_nails  inflammatory_nails,Dermatologist
 skin_rash  high_fever  blister  red_sore_around_nose  yellow_crust_ooze,Internist
itching  skin_rash  nodal_skin_eruptions  dischromic _patches,Dermatologist
 continuous_sneezing  shivering  chills  watering_from_eyes,Pulmonologist
 stomach_pain  acidity  ulcers_on_tongue  vomiting  cough  chest_pain,Internist
itching  vomiting  yellowish_skin  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
itching  skin_rash  stomach_pain  burning_micturition  spotting_ urination,Physician
 vomiting  indigestion  loss_of_appetite  abdominal_pain  passage_of_gases  internal_itching,Gastroenterologist
 muscle_wasting  patches_in_throat  high_fever  extra_marital_contacts,Internist
 fatigue  weight_loss  restlessness  lethargy  irregular_sugar_level  blurred_and_distorted_vision  obesity  excessive_hunger  increased_appetite  polyuria,Endocrinologist
 vomiting  sunken_eyes  dehydration  diarrhoea,Gastroenterologist
 fatigue  cough  high_fever  breathlessness  family_history  mucoid_sputum,Pediatrician
 headache  chest_pain  dizziness  loss_of_balance  lack_of_concentration,Cardiologist
 acidity  indigestion  headache  blurred_and_distorted_vision  excessive_hunger  stiff_neck  depression  irritability  visual_disturbances,Neurologist
 back_pain  weakness_in_limbs  neck_pain  dizziness  loss_of_balance,Orthopedic specialist
 vomiting  headache  weakness_of_one_body_side  altered_sensorium,Neurosurgeon
itching  vomiting  fatigue  weight_loss  high_fever  yellowish_skin  dark_urine  abdominal_pain,Gastroenterologist
 chills  vomiting  high_fever  sweating  headache  nausea  diarrhoea  muscle_pain,Physician
itching  skin_rash  fatigue  lethargy  high_fever  headache  loss_of_appetite  mild_fever  swelled_lymph_nodes  malaise  red_spots_over_body,Infectionspecialist
 skin_rash  chills  joint_pain  vomiting  fatigue  high_fever  headache  nausea  loss_of_appetite  pain_behind_the_eyes  back_pain  malaise  muscle_pain  red_spots_over_body,Physician
 chills  vomiting  fatigue  high_fever  headache  nausea  constipation  abdominal_pain  diarrhoea  toxic_look_(typhos)  belly_pain,Physician
 joint_pain  vomiting  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  diarrhoea  mild_fever  yellowing_of_eyes  muscle_pain,Hepatologist
itching  fatigue  lethargy  yellowish_skin  dark_urine  loss_of_appetite  abdominal_pain  yellow_urine  yellowing_of_eyes  malaise  receiving_blood_transfusion  receiving_unsterile_injections,Hepatologist
 fatigue  yellowish_skin  nausea  loss_of_appetite  yellowing_of_eyes  family_history,Hepatologist
 joint_pain  vomiting  fatigue  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
 joint_pain  vomiting  fatigue  high_fever  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes  acute_liver_failure  coma  stomach_bleeding,Hepatologist
 vomiting  yellowish_skin  abdominal_pain  swelling_of_stomach  distention_of_abdomen  history_of_alcohol_consumption  fluid_overload,Gastroenterologist
 chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum,Pulmonologist
 continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain,Physician
 chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum,Internist
 constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus,Physician
 vomiting  breathlessness  sweating  chest_pain,Cardiologist
 fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf,Dermatologist
 fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation,Endocrinologist
 fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation,Ophthalmologist
 vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations,Endocrinologist
 joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking,Rheumatologist
 muscle_weakness  stiff_neck  swelling_joints  movement_stiffness  painful_walking,Orthopaedist
 vomiting  headache  nausea  spinning_movements  loss_of_balance  unsteadiness,Otolaryngologist
 skin_rash  pus_filled_pimples  blackheads  scurring,Dermatologist
 burning_micturition  bladder_discomfort  foul_smell_of urine  continuous_feel_of_urine,Pediatric Nephrologist
 skin_rash  joint_pain  skin_peeling  silver_like_dusting  small_dents_in_nails  inflammatory_nails,Dermatologist
 skin_rash  high_fever  blister  red_sore_around_nose  yellow_crust_ooze,Internist
itching  skin_rash  nodal_skin_eruptions  dischromic _patches,Dermatologist
 continuous_sneezing  shivering  chills  watering_from_eyes,Pulmonologist
 stomach_pain  acidity  ulcers_on_tongue  vomiting  cough  chest_pain,Internist
itching  vomiting  yellowish_skin  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
itching  skin_rash  stomach_pain  burning_micturition  spotting_ urination,Physician
 vomiting  indigestion  loss_of_appetite  abdominal_pain  passage_of_gases  internal_itching,Gastroenterologist
 muscle_wasting  patches_in_throat  high_fever  extra_marital_contacts,Internist
 fatigue  weight_loss  restlessness  lethargy  irregular_sugar_level  blurred_and_distorted_vision  obesity  excessive_hunger  increased_appetite  polyuria,Endocrinologist
 vomiting  sunken_eyes  dehydration  diarrhoea,Gastroenterologist
 fatigue  cough  high_fever  breathlessness  family_history  mucoid_sputum,Pediatrician
 headache  chest_pain  dizziness  loss_of_balance  lack_of_concentration,Cardiologist
 acidity  indigestion  headache  blurred_and_distorted_vision  excessive_hunger  stiff_neck  depression  irritability  visual_disturbances,Neurologist
 back_pain  weakness_in_limbs  neck_pain  dizziness  loss_of_balance,Orthopedic specialist
 vomiting  headache  weakness_of_one_body_side  altered_sensorium,Neurosurgeon
itching  vomiting  fatigue  weight_loss  high_fever  yellowish_skin  dark_urine  abdominal_pain,Gastroenterologist
 chills  vomiting  high_fever  sweating  headache  nausea  diarrhoea  muscle_pain,Physician
itching  skin_rash  fatigue  lethargy  high_fever  headache  loss_of_appetite  mild_fever  swelled_lymph_nodes  malaise  red_spots_over_body,Infectionspecialist
 skin_rash  chills  joint_pain  vomiting  fatigue  high_fever  headache  nausea  loss_of_appetite  pain_behind_the_eyes  back_pain  malaise  muscle_pain  red_spots_over_body,Physician
 chills  vomiting  fatigue  high_fever  headache  nausea  constipation  abdominal_pain  diarrhoea  toxic_look_(typhos)  belly_pain,Physician
 joint_pain  vomiting  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  diarrhoea  mild_fever  yellowing_of_eyes  muscle_pain,Hepatologist
itching  fatigue  lethargy  yellowish_skin  dark_urine  loss_of_appetite  abdominal_pain  yellow_urine  yellowing_of_eyes  malaise  receiving_blood_transfusion  receiving_unsterile_injections,Hepatologist
 fatigue  yellowish_skin  nausea  loss_of_appetite  yellowing_of_eyes  family_history,Hepatologist
 joint_pain  vomiting  fatigue  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
 joint_pain  vomiting  fatigue  high_fever  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes  acute_liver_failure  coma  stomach_bleeding,Hepatologist
 vomiting  yellowish_skin  abdominal_pain  swelling_of_stomach  distention_of_abdomen  history_of_alcohol_consumption  fluid_overload,Gastroenterologist
 chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum,Pulmonologist
 continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain,Physician
 chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum,Internist
 constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus,Physician
 vomiting  breathlessness  sweating  chest_pain,Cardiologist
 fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf,Dermatologist
 fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation,Endocrinologist
 fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation,Ophthalmologist
 vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations,Endocrinologist
 joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking,Rheumatologist
 muscle_weakness  stiff_neck  swelling_joints  movement_stiffness  painful_walking,Orthopaedist
 vomiting  headache  nausea  spinning_movements  loss_of_balance  unsteadiness,Otolaryngologist
 skin_rash  pus_filled_pimples  blackheads  scurring,Dermatologist
 burning_micturition  bladder_discomfort  foul_smell_of urine  continuous_feel_of_urine,Pediatric Nephrologist
 skin_rash  joint_pain  skin_peeling  silver_like_dusting  small_dents_in_nails  inflammatory_nails,Dermatologist
 skin_rash  high_fever  blister  red_sore_around_nose  yellow_crust_ooze,Internist
itching  skin_rash  nodal_skin_eruptions  dischromic _patches,Dermatologist
 continuous_sneezing  shivering  chills  watering_from_eyes,Pulmonologist
 stomach_pain  acidity  ulcers_on_tongue  vomiting  cough  chest_pain,Internist
itching  vomiting  yellowish_skin  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
itching  skin_rash  stomach_pain  burning_micturition  spotting_ urination,Physician
 vomiting  indigestion  loss_of_appetite  abdominal_pain  passage_of_gases  internal_itching,Gastroenterologist
 muscle_wasting  patches_in_throat  high_fever  extra_marital_contacts,Internist
 fatigue  weight_loss  restlessness  lethargy  irregular_sugar_level  blurred_and_distorted_vision  obesity  excessive_hunger  increased_appetite  polyuria,Endocrinologist
 vomiting  sunken_eyes  dehydration  diarrhoea,Gastroenterologist
 fatigue  cough  high_fever  breathlessness  family_history  mucoid_sputum,Pediatrician
 headache  chest_pain  dizziness  loss_of_balance  lack_of_concentration,Cardiologist
 acidity  indigestion  headache  blurred_and_distorted_vision  excessive_hunger  stiff_neck  depression  irritability  visual_disturbances,Neurologist
 back_pain  weakness_in_limbs  neck_pain  dizziness  loss_of_balance,Orthopedic specialist
 vomiting  headache  weakness_of_one_body_side  altered_sensorium,Neurosurgeon
itching  vomiting  fatigue  weight_loss  high_fever  yellowish_skin  dark_urine  abdominal_pain,Gastroenterologist
 chills  vomiting  high_fever  sweating  headache  nausea  diarrhoea  muscle_pain,Physician
itching  skin_rash  fatigue  lethargy  high_fever  headache  loss_of_appetite  mild_fever  swelled_lymph_nodes  malaise  red_spots_over_body,Infectionspecialist
 skin_rash  chills  joint_pain  vomiting  fatigue  high_fever  headache  nausea  loss_of_appetite  pain_behind_the_eyes  back_pain  malaise  muscle_pain  red_spots_over_body,Physician
 chills  vomiting  fatigue  high_fever  headache  nausea  constipation  abdominal_pain  diarrhoea  toxic_look_(typhos)  belly_pain,Physician
 joint_pain  vomiting  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  diarrhoea  mild_fever  yellowing_of_eyes  muscle_pain,Hepatologist
itching  fatigue  lethargy  yellowish_skin  dark_urine  loss_of_appetite  abdominal_pain  yellow_urine  yellowing_of_eyes  malaise  receiving_blood_transfusion  receiving_unsterile_injections,Hepatologist
 fatigue  yellowish_skin  nausea  loss_of_appetite  yellowing_of_eyes  family_history,Hepatologist
 joint_pain  vomiting  fatigue  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
 joint_pain  vomiting  fatigue  high_fever  yellowish_skin  dark_urine  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes  acute_liver_failure  coma  stomach_bleeding,Hepatologist
 vomiting  yellowish_skin  abdominal_pain  swelling_of_stomach  distention_of_abdomen  history_of_alcohol_consumption  fluid_overload,Gastroenterologist
 chills  vomiting  fatigue  weight_loss  cough  high_fever  breathlessness  sweating  loss_of_appetite  mild_fever  yellowing_of_eyes  swelled_lymph_nodes  malaise  phlegm  chest_pain  blood_in_sputum,Pulmonologist
 continuous_sneezing  chills  fatigue  cough  high_fever  headache  swelled_lymph_nodes  malaise  phlegm  throat_irritation  redness_of_eyes  sinus_pressure  runny_nose  congestion  chest_pain  loss_of_smell  muscle_pain,Physician
 chills  fatigue  cough  high_fever  breathlessness  sweating  malaise  phlegm  chest_pain  fast_heart_rate  rusty_sputum,Internist
 constipation  pain_during_bowel_movements  pain_in_anal_region  bloody_stool  irritation_in_anus,Physician
 vomiting  breathlessness  sweating  chest_pain,Cardiologist
 fatigue  cramps  bruising  obesity  swollen_legs  swollen_blood_vessels  prominent_veins_on_calf,Dermatologist
 fatigue  weight_gain  cold_hands_and_feets  mood_swings  lethargy  dizziness  puffy_face_and_eyes  enlarged_thyroid  brittle_nails  swollen_extremeties  depression  irritability  abnormal_menstruation,Endocrinologist
 fatigue  mood_swings  weight_loss  restlessness  sweating  diarrhoea  fast_heart_rate  excessive_hunger  muscle_weakness  irritability  abnormal_menstruation,Ophthalmologist
 vomiting  fatigue  anxiety  sweating  headache  nausea  blurred_and_distorted_vision  excessive_hunger  drying_and_tingling_lips  slurred_speech  irritability  palpitations,Endocrinologist
 joint_pain  neck_pain  knee_pain  hip_joint_pain  swelling_joints  painful_walking,Rheumatologist
 muscle_weakness  stiff_neck  swelling_joints  movement_stiffness  painful_walking,Orthopaedist
 vomiting  headache  nausea  spinning_movements  loss_of_balance  unsteadiness,Otolaryngologist
 skin_rash  pus_filled_pimples  blackheads  scurring,Dermatologist
 burning_micturition  bladder_discomfort  foul_smell_of urine  continuous_feel_of_urine,Pediatric Nephrologist
 skin_rash  joint_pain  skin_peeling  silver_like_dusting  small_dents_in_nails  inflammatory_nails,Dermatologist
 skin_rash  high_fever  blister  red_sore_around_nose  yellow_crust_ooze,Internist
itching  skin_rash  nodal_skin_eruptions  dischromic _patches,Dermatologist
 continuous_sneezing  shivering  chills  watering_from_eyes,Pulmonologist
 stomach_pain  acidity  ulcers_on_tongue  vomiting  cough  chest_pain,Internist
itching  vomiting  yellowish_skin  nausea  loss_of_appetite  abdominal_pain  yellowing_of_eyes,Hepatologist
itching  skin_rash  stomach_pain  burning_micturition  spotting_ urination,Physician
 vomiting  indigestion  loss_of_appetite  abdominal_pain  passage_of_gases  internal_itching,Gastroenterologist
 muscle_wasting  patches_in_throat  high_fever  extra_marital_contacts,Internist
